algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
bits (ascending data),uniform,ascending,19,262144,4096,1,128,256,"1,1,1",1,selection,0.003696941,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,512,"1,1,1",1,selection,0.010922502,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,512,"1,1,1",1,selection,0.010929151,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,512,"1,1,1",1,selection,0.010930292,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,512,"1,1,1",1,selection,0.010926422,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,512,"1,1,1",1,selection,0.010924913,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,512,"1,1,1",1,selection,0.010925832,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,512,"1,1,1",1,selection,0.010925993,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,512,"1,1,1",1,selection,0.010923212,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,512,"1,1,1",1,selection,0.010930772,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,512,"1,1,1",1,selection,0.010924742,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,128,512,"1,1,1",1,selection,0.00372307,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,512,"1,1,1",1,selection,0.00372509,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,512,"1,1,1",1,selection,0.003720189,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,512,"1,1,1",1,selection,0.00372171,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,512,"1,1,1",1,selection,0.00371953,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,512,"1,1,1",1,selection,0.00371997,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,512,"1,1,1",1,selection,0.00372062,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,512,"1,1,1",1,selection,0.003725359,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,512,"1,1,1",1,selection,0.00372338,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,512,"1,1,1",1,selection,0.00371916,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,1024,"1,1,1",1,selection,0.011952321,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,1024,"1,1,1",1,selection,0.011956971,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,1024,"1,1,1",1,selection,0.011930571,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,1024,"1,1,1",1,selection,0.011944511,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,1024,"1,1,1",1,selection,0.01198195,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,1024,"1,1,1",1,selection,0.011944911,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,1024,"1,1,1",1,selection,0.01197968,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,1024,"1,1,1",1,selection,0.01197436,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,1024,"1,1,1",1,selection,0.01197662,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,1024,"1,1,1",1,selection,0.011978361,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,512,1024,"1,1,1",1,selection,0.004105826,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,512,1024,"1,1,1",1,selection,0.004113335,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,512,1024,"1,1,1",1,selection,0.004107235,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,512,1024,"1,1,1",1,selection,0.004100435,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,512,1024,"1,1,1",1,selection,0.004103565,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,512,1024,"1,1,1",1,selection,0.004112385,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,512,1024,"1,1,1",1,selection,0.004105016,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,512,1024,"1,1,1",1,selection,0.004107855,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,512,1024,"1,1,1",1,selection,0.004099166,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,512,1024,"1,1,1",1,selection,0.004103716,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,128,2048,"1,1,1",1,selection,0.017309043,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,128,2048,"1,1,1",1,selection,0.016640341,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,128,2048,"1,1,1",1,selection,0.01663862,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,128,2048,"1,1,1",1,selection,0.016964086,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,128,2048,"1,1,1",1,selection,0.017158324,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,128,2048,"1,1,1",1,selection,0.01664029,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,128,2048,"1,1,1",1,selection,0.01664488,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,128,2048,"1,1,1",1,selection,0.016632161,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,128,2048,"1,1,1",1,selection,0.016993217,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,128,2048,"1,1,1",1,selection,0.017177095,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,512,2048,"1,1,1",1,selection,0.008453528999999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,512,2048,"1,1,1",1,selection,0.008460858999999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,512,2048,"1,1,1",1,selection,0.008455039,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,512,2048,"1,1,1",1,selection,0.008454609,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,512,2048,"1,1,1",1,selection,0.008449329,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,512,2048,"1,1,1",1,selection,0.008445989,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,512,2048,"1,1,1",1,selection,0.008435118999999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,512,2048,"1,1,1",1,selection,0.008450697999999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,512,2048,"1,1,1",1,selection,0.008437609,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,512,2048,"1,1,1",1,selection,0.008451508999999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.105233584,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.105218834,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.105231964,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.105427972,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.103792009,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.105207334,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.105254344,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.105296093,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.105312823,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.105433871,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.121885894,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.121875094,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.121900233,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.121907654,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.121906594,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.121870544,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.121936043,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.121885144,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.121898964,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.121886893,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.105230864,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.105230963,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.105349782,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.105284723,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.105242714,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.105230244,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.105219623,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.105230334,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.105213883,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.105398902,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.121966312,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.121961833,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.121930453,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.121954623,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.121921883,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.121939923,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.121932533,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.121968042,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.121926774,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.121953294,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,128,"1,1,1",1,selection,0.105371732,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,128,"1,1,1",1,selection,0.105335692,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,128,"1,1,1",1,selection,0.105226114,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,128,"1,1,1",1,selection,0.105223503,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,128,"1,1,1",1,selection,0.105217253,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,128,"1,1,1",1,selection,0.105224884,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,128,"1,1,1",1,selection,0.105206263,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,128,"1,1,1",1,selection,0.105222044,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,128,"1,1,1",1,selection,0.105216854,bw01,35760912,data/buffer-bw01-35760912.csv,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,128,"1,1,1",1,selection,0.105198904,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,128,"1,1,1",1,selection,0.121892824,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,128,"1,1,1",1,selection,0.121914874,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,128,"1,1,1",1,selection,0.121896103,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,128,"1,1,1",1,selection,0.121902793,bw01,35760912,data/buffer-bw01-35760912.csv,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,128,"1,1,1",1,selection,0.121913154,bw01,35760912,data/buffer-bw01-35760912.csv,descending
