hostname,GPU,algorithm,point_count,query_count,k,dim,block_size,items_per_thread,items_per_thread2,items_per_thread3,deg,time
ampere02,A100,fused-regs-tunable,262144,4096,16,4,4,2,4,1,1,0.0034301416
ampere02,A100,fused-regs-tunable,262144,4096,16,8,4,2,4,1,1,0.00519719545
ampere02,A100,fused-regs-tunable,262144,4096,16,16,4,2,4,1,1,0.00876598525
ampere02,A100,fused-regs-tunable,262144,4096,32,4,4,2,4,1,1,0.0033594205000000003
ampere02,A100,fused-regs-tunable,262144,4096,32,8,4,2,4,1,1,0.0050947365000000005
ampere02,A100,fused-regs-tunable,262144,4096,32,16,4,2,4,1,1,0.0086244129
ampere02,A100,fused-regs-tunable,262144,4096,64,4,4,2,4,1,1,0.004440624
ampere02,A100,fused-regs-tunable,262144,4096,64,8,4,2,4,1,1,0.0064408675
ampere02,A100,fused-regs-tunable,262144,4096,64,16,4,2,4,1,1,0.01064922075
ampere02,A100,fused-regs-tunable,262144,4096,128,4,4,2,4,1,1,0.0045877605
ampere02,A100,fused-regs-tunable,262144,4096,128,8,4,2,4,1,1,0.006664932699999999
ampere02,A100,fused-regs-tunable,262144,4096,128,16,4,2,4,1,1,0.01079055365
ampere02,A100,fused-regs-tunable,262144,4096,256,4,4,4,4,1,1,0.0067145358
ampere02,A100,fused-regs-tunable,262144,4096,256,8,4,4,4,1,1,0.00867616245
ampere02,A100,fused-regs-tunable,262144,4096,256,16,4,4,4,1,1,0.013907339
ampere02,A100,fused-regs-tunable,262144,8192,8,4,4,4,4,1,1,0.0052356727
ampere02,A100,fused-regs-tunable,262144,8192,8,8,4,4,4,1,1,0.0077469496
ampere02,A100,fused-regs-tunable,262144,8192,8,16,4,4,4,1,1,0.0130037954
ampere02,A100,fused-regs-tunable,262144,8192,16,4,4,8,4,1,1,0.00591166545
ampere02,A100,fused-regs-tunable,262144,8192,16,8,8,2,4,1,1,0.008180216099999998
ampere02,A100,fused-regs-tunable,262144,8192,16,16,8,2,4,1,1,0.01381237585
ampere02,A100,fused-regs-tunable,262144,8192,32,4,4,2,4,1,1,0.0062216176
ampere02,A100,fused-regs-tunable,262144,8192,32,8,4,4,4,1,1,0.00935378215
ampere02,A100,fused-regs-tunable,262144,8192,32,16,4,4,4,1,1,0.015142921149999999
ampere02,A100,fused-regs-tunable,262144,8192,64,4,8,4,4,1,1,0.0081374911
ampere02,A100,fused-regs-tunable,262144,8192,64,8,8,4,4,1,1,0.0103165051
ampere02,A100,fused-regs-tunable,262144,8192,64,16,8,4,4,1,1,0.016334902749999998
ampere02,A100,fused-regs-tunable,262144,8192,128,4,4,2,4,1,1,0.009019471400000001
ampere02,A100,fused-regs-tunable,262144,8192,128,8,4,4,4,1,1,0.01256614235
ampere02,A100,fused-regs-tunable,262144,8192,128,16,4,4,4,1,1,0.01913121795
ampere02,A100,fused-regs-tunable,262144,8192,256,4,4,4,4,1,1,0.010358443200000001
ampere02,A100,fused-regs-tunable,262144,8192,256,8,4,4,4,1,1,0.0133953496
ampere02,A100,fused-regs-tunable,262144,8192,256,16,4,4,4,1,1,0.02214826055
ampere02,A100,partial-bitonic,262144,4096,32,1,64,1,1,1,1,0.0711823815
ampere02,A100,partial-bitonic,262144,4096,64,1,64,1,1,1,1,0.06269002809999999
ampere02,A100,partial-bitonic,262144,4096,128,1,128,1,1,1,1,0.0643394625
ampere02,A100,partial-bitonic,262144,4096,256,1,128,1,1,1,1,0.0705731308
ampere02,A100,partial-bitonic,262144,4096,512,1,128,1,1,1,1,0.0799304102
ampere02,A100,partial-bitonic,262144,4096,1024,1,256,1,1,1,1,0.0906673757
ampere02,A100,partial-bitonic,262144,4096,2048,1,256,1,1,1,1,0.1031626521
ampere02,A100,partial-bitonic,1048576,1024,32,1,64,1,1,1,1,0.1161222354
ampere02,A100,partial-bitonic,1048576,1024,64,1,64,1,1,1,1,0.0726761609
ampere02,A100,partial-bitonic,1048576,1024,128,1,64,1,1,1,1,0.0679972379
ampere02,A100,partial-bitonic,1048576,1024,256,1,64,1,1,1,1,0.07468103129999999
ampere02,A100,partial-bitonic,1048576,1024,512,1,64,1,1,1,1,0.08439139570000001
ampere02,A100,partial-bitonic,1048576,1024,1024,1,256,1,1,1,1,0.0970550862
ampere02,A100,partial-bitonic,1048576,1024,2048,1,256,1,1,1,1,0.1100095815
ampere02,A100,partial-bitonic,4194304,256,32,1,64,1,1,1,1,0.42532139669999997
ampere02,A100,partial-bitonic,4194304,256,64,1,64,1,1,1,1,0.2561278576
ampere02,A100,partial-bitonic,4194304,256,128,1,128,1,1,1,1,0.1671061092
ampere02,A100,partial-bitonic,4194304,256,256,1,256,1,1,1,1,0.1219460402
ampere02,A100,partial-bitonic,4194304,256,512,1,256,1,1,1,1,0.11247659430000001
ampere02,A100,partial-bitonic,4194304,256,1024,1,256,1,1,1,1,0.12033678699999999
ampere02,A100,partial-bitonic,4194304,256,2048,1,256,1,1,1,1,0.1335576725
ampere02,A100,partial-bitonic,16777216,64,32,1,64,1,1,1,1,1.6685898634
ampere02,A100,partial-bitonic,16777216,64,64,1,64,1,1,1,1,1.0097413756
ampere02,A100,partial-bitonic,16777216,64,128,1,128,1,1,1,1,0.6362927171
ampere02,A100,partial-bitonic,16777216,64,256,1,256,1,1,1,1,0.4301886464
ampere02,A100,partial-bitonic,16777216,64,512,1,512,1,1,1,1,0.3038043889
ampere02,A100,partial-bitonic,16777216,64,1024,1,512,1,1,1,1,0.2443134712
ampere02,A100,partial-bitonic,16777216,64,2048,1,512,1,1,1,1,0.23517992140000002
ampere02,A100,partial-bitonic-regs,262144,4096,32,1,64,1,1,1,1,0.0335742257
ampere02,A100,partial-bitonic-regs,262144,4096,64,1,64,1,1,1,1,0.033574055199999994
ampere02,A100,partial-bitonic-regs,262144,4096,128,1,64,1,1,1,1,0.032236299
ampere02,A100,partial-bitonic-regs,262144,4096,256,1,64,1,1,1,1,0.0328112077
ampere02,A100,partial-bitonic-regs,262144,4096,512,1,64,1,1,1,1,0.0347365004
ampere02,A100,partial-bitonic-regs,262144,4096,1024,1,128,1,1,1,1,0.039815193799999996
ampere02,A100,partial-bitonic-regs,262144,4096,2048,1,256,1,1,1,1,0.0486132388
ampere02,A100,partial-bitonic-regs,1048576,1024,32,1,128,1,1,1,1,0.0456344715
ampere02,A100,partial-bitonic-regs,1048576,1024,64,1,128,1,1,1,1,0.0456423122
ampere02,A100,partial-bitonic-regs,1048576,1024,128,1,64,1,1,1,1,0.0440868861
ampere02,A100,partial-bitonic-regs,1048576,1024,256,1,128,1,1,1,1,0.0414659209
ampere02,A100,partial-bitonic-regs,1048576,1024,512,1,128,1,1,1,1,0.042720746500000004
ampere02,A100,partial-bitonic-regs,1048576,1024,1024,1,128,1,1,1,1,0.0454955397
ampere02,A100,partial-bitonic-regs,1048576,1024,2048,1,256,1,1,1,1,0.0528924567
ampere02,A100,partial-bitonic-regs,4194304,256,32,1,256,1,1,1,1,0.0741959624
ampere02,A100,partial-bitonic-regs,4194304,256,64,1,256,1,1,1,1,0.07418991379999999
ampere02,A100,partial-bitonic-regs,4194304,256,128,1,256,1,1,1,1,0.0741976261
ampere02,A100,partial-bitonic-regs,4194304,256,256,1,128,1,1,1,1,0.0636866549
ampere02,A100,partial-bitonic-regs,4194304,256,512,1,256,1,1,1,1,0.0658053844
ampere02,A100,partial-bitonic-regs,4194304,256,1024,1,256,1,1,1,1,0.0670647791
ampere02,A100,partial-bitonic-regs,4194304,256,2048,1,256,1,1,1,1,0.0684812243
ampere02,A100,partial-bitonic-regs,16777216,64,32,1,512,1,1,1,1,0.1641920184
ampere02,A100,partial-bitonic-regs,16777216,64,64,1,512,1,1,1,1,0.1641978609
ampere02,A100,partial-bitonic-regs,16777216,64,128,1,512,1,1,1,1,0.1641931032
ampere02,A100,partial-bitonic-regs,16777216,64,256,1,512,1,1,1,1,0.16419638649999999
ampere02,A100,partial-bitonic-regs,16777216,64,512,1,256,1,1,1,1,0.145251716
ampere02,A100,partial-bitonic-regs,16777216,64,1024,1,512,1,1,1,1,0.13005805539999998
ampere02,A100,partial-bitonic-regs,16777216,64,2048,1,512,1,1,1,1,0.1281770455
ampere02,A100,partial-bitonic-warp,262144,4096,32,1,64,1,1,1,1,0.0405047714
ampere02,A100,partial-bitonic-warp,262144,4096,64,1,64,1,1,1,1,0.0479056666
ampere02,A100,partial-bitonic-warp,262144,4096,128,1,128,1,1,1,1,0.0568061441
ampere02,A100,partial-bitonic-warp,262144,4096,256,1,128,1,1,1,1,0.0654373328
ampere02,A100,partial-bitonic-warp,262144,4096,512,1,128,1,1,1,1,0.0747880238
ampere02,A100,partial-bitonic-warp,262144,4096,1024,1,128,1,1,1,1,0.08510188769999999
ampere02,A100,partial-bitonic-warp,262144,4096,2048,1,256,1,1,1,1,0.0977993248
ampere02,A100,partial-bitonic-warp,1048576,1024,32,1,64,1,1,1,1,0.0658147161
ampere02,A100,partial-bitonic-warp,1048576,1024,64,1,64,1,1,1,1,0.0664020333
ampere02,A100,partial-bitonic-warp,1048576,1024,128,1,128,1,1,1,1,0.0679983807
ampere02,A100,partial-bitonic-warp,1048576,1024,256,1,128,1,1,1,1,0.0768226221
ampere02,A100,partial-bitonic-warp,1048576,1024,512,1,256,1,1,1,1,0.0861959591
ampere02,A100,partial-bitonic-warp,1048576,1024,1024,1,256,1,1,1,1,0.0956662465
ampere02,A100,partial-bitonic-warp,1048576,1024,2048,1,512,1,1,1,1,0.10729268839999999
ampere02,A100,partial-bitonic-warp,4194304,256,32,1,128,1,1,1,1,0.24059079730000002
ampere02,A100,partial-bitonic-warp,4194304,256,64,1,64,1,1,1,1,0.1638782475
ampere02,A100,partial-bitonic-warp,4194304,256,128,1,128,1,1,1,1,0.1170460945
ampere02,A100,partial-bitonic-warp,4194304,256,256,1,256,1,1,1,1,0.11044281330000001
ampere02,A100,partial-bitonic-warp,4194304,256,512,1,256,1,1,1,1,0.11895910130000001
ampere02,A100,partial-bitonic-warp,4194304,256,1024,1,512,1,1,1,1,0.12706964059999998
ampere02,A100,partial-bitonic-warp,4194304,256,2048,1,512,1,1,1,1,0.1369354437
ampere02,A100,partial-bitonic-warp,16777216,64,32,1,64,1,1,1,1,0.9246000904
ampere02,A100,partial-bitonic-warp,16777216,64,64,1,128,1,1,1,1,0.6201613602
ampere02,A100,partial-bitonic-warp,16777216,64,128,1,128,1,1,1,1,0.4084529708
ampere02,A100,partial-bitonic-warp,16777216,64,256,1,256,1,1,1,1,0.2896128755
ampere02,A100,partial-bitonic-warp,16777216,64,512,1,512,1,1,1,1,0.2248395247
ampere02,A100,partial-bitonic-warp,16777216,64,1024,1,512,1,1,1,1,0.2210529234
ampere02,A100,partial-bitonic-warp,16777216,64,2048,1,512,1,1,1,1,0.2299393304
ampere02,A100,partial-bitonic-warp-static,262144,4096,32,1,64,1,1,1,1,0.0347960553
ampere02,A100,partial-bitonic-warp-static,262144,4096,64,1,64,1,1,1,1,0.0348792337
ampere02,A100,partial-bitonic-warp-static,262144,4096,128,1,128,1,1,1,1,0.0380032893
ampere02,A100,partial-bitonic-warp-static,262144,4096,256,1,128,1,1,1,1,0.0409764307
ampere02,A100,partial-bitonic-warp-static,262144,4096,512,1,256,1,1,1,1,0.048076524100000004
ampere02,A100,partial-bitonic-warp-static,262144,4096,1024,1,256,1,1,1,1,0.0559846555
ampere02,A100,partial-bitonic-warp-static,262144,4096,2048,1,256,1,1,1,1,0.06886043630000001
ampere02,A100,partial-bitonic-warp-static,1048576,1024,32,1,64,1,1,1,1,0.0592270907
ampere02,A100,partial-bitonic-warp-static,1048576,1024,64,1,64,1,1,1,1,0.049415494
ampere02,A100,partial-bitonic-warp-static,1048576,1024,128,1,128,1,1,1,1,0.0467487025
ampere02,A100,partial-bitonic-warp-static,1048576,1024,256,1,128,1,1,1,1,0.0484287989
ampere02,A100,partial-bitonic-warp-static,1048576,1024,512,1,256,1,1,1,1,0.05355084
ampere02,A100,partial-bitonic-warp-static,1048576,1024,1024,1,256,1,1,1,1,0.062165972
ampere02,A100,partial-bitonic-warp-static,1048576,1024,2048,1,256,1,1,1,1,0.07503414239999999
ampere02,A100,partial-bitonic-warp-static,4194304,256,32,1,64,1,1,1,1,0.20658719479999998
ampere02,A100,partial-bitonic-warp-static,4194304,256,64,1,64,1,1,1,1,0.13243989569999998
ampere02,A100,partial-bitonic-warp-static,4194304,256,128,1,128,1,1,1,1,0.0872108129
ampere02,A100,partial-bitonic-warp-static,4194304,256,256,1,256,1,1,1,1,0.0737100839
ampere02,A100,partial-bitonic-warp-static,4194304,256,512,1,256,1,1,1,1,0.07554089259999999
ampere02,A100,partial-bitonic-warp-static,4194304,256,1024,1,256,1,1,1,1,0.08701425599999998
ampere02,A100,partial-bitonic-warp-static,4194304,256,2048,1,256,1,1,1,1,0.0950988888
ampere02,A100,partial-bitonic-warp-static,16777216,64,32,1,64,1,1,1,1,0.7991404878999999
ampere02,A100,partial-bitonic-warp-static,16777216,64,64,1,64,1,1,1,1,0.5079485177999999
ampere02,A100,partial-bitonic-warp-static,16777216,64,128,1,128,1,1,1,1,0.3157051226
ampere02,A100,partial-bitonic-warp-static,16777216,64,256,1,256,1,1,1,1,0.2050352029
ampere02,A100,partial-bitonic-warp-static,16777216,64,512,1,512,1,1,1,1,0.1527145304
ampere02,A100,partial-bitonic-warp-static,16777216,64,1024,1,512,1,1,1,1,0.1472310163
ampere02,A100,partial-bitonic-warp-static,16777216,64,2048,1,512,1,1,1,1,0.1611159512
ampere02,A100,warp-select-tunable,524288,64,32,1,64,3,1,1,1,0.008886873299999999
ampere02,A100,warp-select-tunable,524288,64,64,1,64,3,1,1,1,0.00887199005
ampere02,A100,warp-select-tunable,524288,64,128,1,128,3,1,1,1,0.008894123
ampere02,A100,warp-select-tunable,524288,64,256,1,64,3,1,1,1,0.00895523375
ampere02,A100,warp-select-tunable,524288,64,512,1,64,5,1,1,1,0.00916211065
ampere02,A100,warp-select-tunable,524288,64,1024,1,64,10,1,1,1,0.009465398750000001
ampere02,A100,warp-select-tunable,524288,64,2048,1,64,9,1,1,1,0.0104357619
ampere02,A100,warp-select-tunable,524288,256,32,1,64,3,1,1,1,0.00909805885
ampere02,A100,warp-select-tunable,524288,256,64,1,128,3,1,1,1,0.00911644925
ampere02,A100,warp-select-tunable,524288,256,128,1,128,3,1,1,1,0.009119499
ampere02,A100,warp-select-tunable,524288,256,256,1,128,5,1,1,1,0.0092173472
ampere02,A100,warp-select-tunable,524288,256,512,1,128,5,1,1,1,0.00953393045
ampere02,A100,warp-select-tunable,524288,256,1024,1,64,10,1,1,1,0.00988601265
ampere02,A100,warp-select-tunable,524288,256,2048,1,128,9,1,1,1,0.0109206723
ampere02,A100,warp-select-tunable,524288,512,32,1,64,3,1,1,1,0.009207916600000001
ampere02,A100,warp-select-tunable,524288,512,64,1,64,3,1,1,1,0.0092186169
ampere02,A100,warp-select-tunable,524288,512,128,1,64,3,1,1,1,0.00925988765
ampere02,A100,warp-select-tunable,524288,512,256,1,64,3,1,1,1,0.00942548605
ampere02,A100,warp-select-tunable,524288,512,512,1,64,5,1,1,1,0.0097912735
ampere02,A100,warp-select-tunable,524288,512,1024,1,64,10,1,1,1,0.010261696150000001
ampere02,A100,warp-select-tunable,524288,512,2048,1,64,9,1,1,1,0.01174006
ampere02,A100,warp-select-tunable,524288,1024,32,1,64,3,1,1,1,0.00943199055
ampere02,A100,warp-select-tunable,524288,1024,64,1,64,3,1,1,1,0.00945448015
ampere02,A100,warp-select-tunable,524288,1024,128,1,64,3,1,1,1,0.00943923155
ampere02,A100,warp-select-tunable,524288,1024,256,1,64,3,1,1,1,0.00968500515
ampere02,A100,warp-select-tunable,524288,1024,512,1,64,5,1,1,1,0.01014295245
ampere02,A100,warp-select-tunable,524288,1024,1024,1,64,6,1,1,1,0.010819625400000001
ampere02,A100,warp-select-tunable,524288,1024,2048,1,64,9,1,1,1,0.02236105855
ampere02,A100,warp-select-tunable,524288,2048,32,1,128,3,1,1,1,0.0101014803
ampere02,A100,warp-select-tunable,524288,2048,64,1,128,3,1,1,1,0.0101202446
ampere02,A100,warp-select-tunable,524288,2048,128,1,128,2,1,1,1,0.01035052545
ampere02,A100,warp-select-tunable,524288,2048,256,1,128,6,1,1,1,0.01070431555
ampere02,A100,warp-select-tunable,524288,2048,512,1,128,5,1,1,1,0.011024105099999999
ampere02,A100,warp-select-tunable,524288,2048,1024,1,128,6,1,1,1,0.0204168734
ampere02,A100,warp-select-tunable,524288,2048,2048,1,128,9,1,1,1,0.0347199734
ampere02,A100,warp-select-tunable,524288,4096,32,1,64,2,1,1,1,0.0113288327
ampere02,A100,warp-select-tunable,524288,4096,64,1,128,3,1,1,1,0.0199631485
ampere02,A100,warp-select-tunable,524288,4096,128,1,128,6,1,1,1,0.01946570055
ampere02,A100,warp-select-tunable,524288,4096,256,1,64,2,1,1,1,0.012747120749999999
ampere02,A100,warp-select-tunable,524288,4096,512,1,128,5,1,1,1,0.02105231485
ampere02,A100,warp-select-tunable,524288,4096,1024,1,128,6,1,1,1,0.0316998595
ampere02,A100,warp-select-tunable,524288,4096,2048,1,128,9,1,1,1,0.059596562500000005
ampere02,A100,warp-select-tunable,524288,8192,32,1,64,2,1,1,1,0.0223342624
ampere02,A100,warp-select-tunable,524288,8192,64,1,128,9,1,1,1,0.0320241451
ampere02,A100,warp-select-tunable,524288,8192,128,1,128,6,1,1,1,0.030110874450000002
ampere02,A100,warp-select-tunable,524288,8192,256,1,128,2,1,1,1,0.024254792150000003
ampere02,A100,warp-select-tunable,524288,8192,512,1,128,2,1,1,1,0.035654998300000004
ampere02,A100,warp-select-tunable,524288,8192,1024,1,128,6,1,1,1,0.05455642335000001
ampere02,A100,warp-select-tunable,524288,8192,2048,1,128,9,1,1,1,0.11763947285000001
hopper01,H100,bits,524288,64,2,1,512,16,1,1,1,0.0001398614
hopper01,H100,bits,524288,64,4,1,512,16,1,1,1,0.00014037265
hopper01,H100,bits,524288,64,8,1,512,16,1,1,1,0.00014186405
hopper01,H100,bits,524288,64,16,1,512,16,1,1,1,0.00014694915
hopper01,H100,bits,524288,64,32,1,512,16,1,1,1,0.0001496453
hopper01,H100,bits,524288,64,64,1,512,16,1,1,1,0.00015444110000000001
hopper01,H100,bits,524288,64,128,1,512,16,1,1,1,0.00016425085
hopper01,H100,bits,524288,64,256,1,512,16,1,1,1,0.000187264
hopper01,H100,bits,524288,64,512,1,512,13,1,1,1,0.0002325049
hopper01,H100,bits,524288,64,1024,1,512,12,1,1,1,0.00025098709999999997
hopper01,H100,bits,524288,64,2048,1,512,16,1,1,1,0.00031609279999999997
hopper01,H100,bits,524288,256,2,1,256,16,1,1,1,0.00031382955
hopper01,H100,bits,524288,256,4,1,256,15,1,1,1,0.0003201918
hopper01,H100,bits,524288,256,8,1,256,16,1,1,1,0.00031683705
hopper01,H100,bits,524288,256,16,1,256,16,1,1,1,0.00031826390000000003
hopper01,H100,bits,524288,256,32,1,256,16,1,1,1,0.00032188275
hopper01,H100,bits,524288,256,64,1,256,16,1,1,1,0.00033175844999999997
hopper01,H100,bits,524288,256,128,1,256,16,1,1,1,0.000349873
hopper01,H100,bits,524288,256,256,1,256,16,1,1,1,0.00038931305
hopper01,H100,bits,524288,256,512,1,256,15,1,1,1,0.0004106039
hopper01,H100,bits,524288,256,1024,1,512,12,1,1,1,0.0005691403
hopper01,H100,bits,524288,256,2048,1,512,7,1,1,1,0.00076463365
hopper01,H100,bits,524288,512,2,1,128,16,1,1,1,0.0005797799
hopper01,H100,bits,524288,512,4,1,128,16,1,1,1,0.00058107735
hopper01,H100,bits,524288,512,8,1,128,16,1,1,1,0.00058069075
hopper01,H100,bits,524288,512,16,1,128,16,1,1,1,0.0005828733
hopper01,H100,bits,524288,512,32,1,256,9,1,1,1,0.00058801815
hopper01,H100,bits,524288,512,64,1,256,9,1,1,1,0.00059409595
hopper01,H100,bits,524288,512,128,1,256,9,1,1,1,0.00060549405
hopper01,H100,bits,524288,512,256,1,128,16,1,1,1,0.0006321514
hopper01,H100,bits,524288,512,512,1,256,15,1,1,1,0.0007643904
hopper01,H100,bits,524288,512,1024,1,512,11,1,1,1,0.00089037115
hopper01,H100,bits,524288,512,2048,1,512,7,1,1,1,0.0011812685
hopper01,H100,bits,524288,1024,2,1,256,12,1,1,1,0.0011259506500000001
hopper01,H100,bits,524288,1024,4,1,256,12,1,1,1,0.00112848945
hopper01,H100,bits,524288,1024,8,1,256,13,1,1,1,0.00113076195
hopper01,H100,bits,524288,1024,16,1,256,12,1,1,1,0.0011349904000000001
hopper01,H100,bits,524288,1024,32,1,256,13,1,1,1,0.0011388433
hopper01,H100,bits,524288,1024,64,1,128,7,1,1,1,0.001145561
hopper01,H100,bits,524288,1024,128,1,128,7,1,1,1,0.0011637708
hopper01,H100,bits,524288,1024,256,1,128,7,1,1,1,0.0011744772
hopper01,H100,bits,524288,1024,512,1,256,14,1,1,1,0.00130815785
hopper01,H100,bits,524288,1024,1024,1,512,12,1,1,1,0.00152380785
hopper01,H100,bits,524288,1024,2048,1,512,7,1,1,1,0.00201485725
hopper01,H100,bits,524288,2048,2,1,256,12,1,1,1,0.0022170431
hopper01,H100,bits,524288,2048,4,1,256,12,1,1,1,0.002220803
hopper01,H100,bits,524288,2048,8,1,256,12,1,1,1,0.0022227074999999997
hopper01,H100,bits,524288,2048,16,1,256,12,1,1,1,0.00223264255
hopper01,H100,bits,524288,2048,32,1,128,6,1,1,1,0.0022413097
hopper01,H100,bits,524288,2048,64,1,128,6,1,1,1,0.0022547895499999996
hopper01,H100,bits,524288,2048,128,1,128,7,1,1,1,0.0022856719000000003
hopper01,H100,bits,524288,2048,256,1,128,7,1,1,1,0.00229662655
hopper01,H100,bits,524288,2048,512,1,256,11,1,1,1,0.0024242620499999997
hopper01,H100,bits,524288,2048,1024,1,512,11,1,1,1,0.00292589595
hopper01,H100,bits,524288,2048,2048,1,512,7,1,1,1,0.003893867
hopper01,H100,bits,524288,4096,2,1,256,12,1,1,1,0.0043985937
hopper01,H100,bits,524288,4096,4,1,256,12,1,1,1,0.00440009095
hopper01,H100,bits,524288,4096,8,1,256,12,1,1,1,0.00440510545
hopper01,H100,bits,524288,4096,16,1,256,8,1,1,1,0.0044170945000000005
hopper01,H100,bits,524288,4096,32,1,256,8,1,1,1,0.0044260543
hopper01,H100,bits,524288,4096,64,1,256,8,1,1,1,0.004437178
hopper01,H100,bits,524288,4096,128,1,128,7,1,1,1,0.0044933556
hopper01,H100,bits,524288,4096,256,1,128,6,1,1,1,0.00450939015
hopper01,H100,bits,524288,4096,512,1,256,11,1,1,1,0.00461326985
hopper01,H100,bits,524288,4096,1024,1,512,11,1,1,1,0.00566351155
hopper01,H100,bits,524288,4096,2048,1,512,7,1,1,1,0.00760012395
hopper01,H100,bits,524288,8192,2,1,256,12,1,1,1,0.00873954135
hopper01,H100,bits,524288,8192,4,1,256,12,1,1,1,0.0087428536
hopper01,H100,bits,524288,8192,8,1,256,12,1,1,1,0.008756857449999999
hopper01,H100,bits,524288,8192,16,1,256,8,1,1,1,0.00877132125
hopper01,H100,bits,524288,8192,32,1,256,8,1,1,1,0.008786008049999999
hopper01,H100,bits,524288,8192,64,1,256,8,1,1,1,0.0088173137
hopper01,H100,bits,524288,8192,128,1,128,7,1,1,1,0.0088954699
hopper01,H100,bits,524288,8192,256,1,128,6,1,1,1,0.008919219249999999
hopper01,H100,bits,524288,8192,512,1,256,11,1,1,1,0.00904355785
hopper01,H100,bits,524288,8192,1024,1,512,12,1,1,1,0.0112328426
hopper01,H100,bits,524288,8192,2048,1,512,7,1,1,1,0.0151346773
hopper01,H100,bits-prefetch,524288,64,2,1,512,16,1,1,1,0.00012288095
hopper01,H100,bits-prefetch,524288,64,4,1,512,16,1,1,1,0.00012298685
hopper01,H100,bits-prefetch,524288,64,8,1,512,16,1,1,1,0.00012446545
hopper01,H100,bits-prefetch,524288,64,16,1,512,16,1,1,1,0.0001299057
hopper01,H100,bits-prefetch,524288,64,32,1,512,16,1,1,1,0.0001329162
hopper01,H100,bits-prefetch,524288,64,64,1,512,16,1,1,1,0.0001373881
hopper01,H100,bits-prefetch,524288,64,128,1,512,16,1,1,1,0.0001483338
hopper01,H100,bits-prefetch,524288,64,256,1,512,13,1,1,1,0.00017098474999999999
hopper01,H100,bits-prefetch,524288,64,512,1,512,13,1,1,1,0.00020998175000000002
hopper01,H100,bits-prefetch,524288,64,1024,1,512,11,1,1,1,0.00022848535000000002
hopper01,H100,bits-prefetch,524288,64,2048,1,512,15,1,1,1,0.00029421635
hopper01,H100,bits-prefetch,524288,256,2,1,256,16,1,1,1,0.0003103263
hopper01,H100,bits-prefetch,524288,256,4,1,256,16,1,1,1,0.0003106987
hopper01,H100,bits-prefetch,524288,256,8,1,256,16,1,1,1,0.0003135422
hopper01,H100,bits-prefetch,524288,256,16,1,256,16,1,1,1,0.000314492
hopper01,H100,bits-prefetch,524288,256,32,1,256,16,1,1,1,0.00031776644999999997
hopper01,H100,bits-prefetch,524288,256,64,1,256,13,1,1,1,0.00032688035
hopper01,H100,bits-prefetch,524288,256,128,1,256,13,1,1,1,0.00034299995
hopper01,H100,bits-prefetch,524288,256,256,1,256,13,1,1,1,0.00037808385
hopper01,H100,bits-prefetch,524288,256,512,1,256,15,1,1,1,0.00039912645
hopper01,H100,bits-prefetch,524288,256,1024,1,512,11,1,1,1,0.00054918805
hopper01,H100,bits-prefetch,524288,256,2048,1,512,7,1,1,1,0.00071657375
hopper01,H100,bits-prefetch,524288,512,2,1,128,10,1,1,1,0.00058307815
hopper01,H100,bits-prefetch,524288,512,4,1,128,10,1,1,1,0.0005846866
hopper01,H100,bits-prefetch,524288,512,8,1,128,10,1,1,1,0.0005848129000000001
hopper01,H100,bits-prefetch,524288,512,16,1,128,10,1,1,1,0.00058549095
hopper01,H100,bits-prefetch,524288,512,32,1,128,10,1,1,1,0.0005887158
hopper01,H100,bits-prefetch,524288,512,64,1,128,10,1,1,1,0.00059774215
hopper01,H100,bits-prefetch,524288,512,128,1,256,6,1,1,1,0.0006123683000000001
hopper01,H100,bits-prefetch,524288,512,256,1,128,11,1,1,1,0.00062063485
hopper01,H100,bits-prefetch,524288,512,512,1,256,15,1,1,1,0.000717146
hopper01,H100,bits-prefetch,524288,512,1024,1,512,11,1,1,1,0.00086393445
hopper01,H100,bits-prefetch,524288,512,2048,1,512,7,1,1,1,0.0011129014
hopper01,H100,bits-prefetch,524288,1024,2,1,256,16,1,1,1,0.0011384764
hopper01,H100,bits-prefetch,524288,1024,4,1,256,16,1,1,1,0.00113804865
hopper01,H100,bits-prefetch,524288,1024,8,1,256,16,1,1,1,0.00114066255
hopper01,H100,bits-prefetch,524288,1024,16,1,256,16,1,1,1,0.0011420072499999999
hopper01,H100,bits-prefetch,524288,1024,32,1,256,16,1,1,1,0.001144571
hopper01,H100,bits-prefetch,524288,1024,64,1,256,16,1,1,1,0.001160918
hopper01,H100,bits-prefetch,524288,1024,128,1,128,6,1,1,1,0.00118032165
hopper01,H100,bits-prefetch,524288,1024,256,1,128,5,1,1,1,0.0011853541
hopper01,H100,bits-prefetch,524288,1024,512,1,256,15,1,1,1,0.00125915865
hopper01,H100,bits-prefetch,524288,1024,1024,1,512,11,1,1,1,0.0014888335000000001
hopper01,H100,bits-prefetch,524288,1024,2048,1,512,7,1,1,1,0.00191786005
hopper01,H100,bits-prefetch,524288,2048,2,1,256,16,1,1,1,0.0022374484
hopper01,H100,bits-prefetch,524288,2048,4,1,256,16,1,1,1,0.0022394358499999998
hopper01,H100,bits-prefetch,524288,2048,8,1,256,16,1,1,1,0.00224068535
hopper01,H100,bits-prefetch,524288,2048,16,1,256,16,1,1,1,0.00224516565
