dataset_id,rows,k,backend,degree,block_size,items_per_thread,phase,samples,median_ms,p25_ms,p75_ms,speedup_vs_air,paper_selected,paper_global_selected
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,16,selection_isolated,30,4.129574,4.129156500000001,4.130236249999999,0.09074071562829483,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,16,transform_isolated,30,0.45485,0.4543725,0.45529,0.9983950752995493,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,128,16,upload_shared,1,49.16261,49.16261,49.16261,0.9996942188382594,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,256,4,download,30,0.010164999999999999,0.0096375,0.010502499999999998,0.9276438760452534,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,256,4,operator,30,3.8663665,3.8650812500000002,3.8673219999999997,0.21598469777761625,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,256,4,output_isolated,30,0.0103245,0.00980725,0.010754999999999999,1.2784638481282387,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,256,4,selection_isolated,30,3.4098965,3.4084945,3.410717,0.10989204511046011,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,256,4,transform_isolated,30,0.45494999999999997,0.4540652500000001,0.455445,0.9981756236949115,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,256,4,upload_shared,1,48.805173,48.805173,48.805173,1.0070157317135213,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,256,7,download,30,0.010159999999999999,0.0096825,0.01066,0.9281003937007876,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,256,7,operator,30,3.434946,3.4336335,3.43620675,0.24311182766774206,False,False
2749d31664905c24a21b64a3a74ce59d83e4f5ee9b5495dd2530667804fffa96,59986052,32,bits-sq,8,256,7,output_isolated,30,0.0103,0.009972499999999999,0.0105525,1.281504854368932,False,False
